,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
CCUSDT,-9.925833132043484,-0.33741077410003223,0.9610748245175257,2261.9376875357884,6277.0,-2.538447509708364,-7.3873856223351195,4.0
CELOUSDT,112.65683945595222,3.0206625098752884,4.214917461347571,10936.645988001004,32825.0,-19.169746948040807,131.82658640399336,11.0
CELRUSDT,-71.96685046442697,0.21752798529259024,1.9231883699304924,4794.007774372162,33039.0,-30.58337197602365,-41.38347848840337,8.0
CETUSUSDT,95.70145261681988,-0.12984688689039256,0.47520562305118924,1278.2832162976413,14868.0,-1.9753047325559538,97.6767573493757,1.0
CFGUSDT,-85.35917865737248,-58.76911156810299,1.0172699896446622,2160.439908716579,3939.0,-5.026246503761665,-80.33293215361083,2.0
CFXUSDT,42.00162712768879,6.3958533647371105,2.888893317592931,7664.652460629704,23332.0,-38.07760256240573,80.07922969009472,15.0
CGPTUSDT,12.637150965442055,-0.12572023557944936,0.30831963088081477,785.8233079104803,13992.0,-10.15925851383089,22.79640947927308,2.0
CHESSUSDT,-0.7016960804758926,2.450067675192234,0.5073963072904992,1239.5703165062032,7685.0,-13.323529483116484,12.621833402640599,3.0
CHILLGUYUSDT,29.81225469265335,3.4144295010399643,0.8659088809553398,2056.7818021604644,9232.0,-34.563243718756986,64.37549841141087,11.0
CHIPUSDT,149.4008615608965,-22.70326004255557,0.3595213902443352,960.3495591363387,3003.0,0.0,149.4008615608965,1.0
CHRUSDT,-24.087197162918976,-0.45277008867713864,2.6066642646610347,6638.985503514425,30057.0,-18.869746769873736,-5.21745039304508,13.0
CHZUSDT,-112.73231168616748,0.9875301551919047,4.379617898085265,11786.380071630741,33931.0,-17.44651589870713,-95.28579578745915,14.0
CKBUSDT,79.28373199388314,4.313337815851115,1.2701600991891921,3113.261707078898,25248.0,86.73228336905862,-7.448551375174358,8.0
CLANKERUSDT,33.14861795807939,1.4249265635864625,0.4415836503942561,1115.2650870204554,2486.0,-11.979024604715296,45.12764256279468,2.0
CLOUSDT,79.70084671225284,1.474005312072203,1.4135646438263965,3127.825403036098,5743.0,12.869738608767587,66.83110810348539,12.0
CLUSDT,28.9240276400252,-11.655657121846714,0.555834857810157,1617.040805423446,3575.0,4.29426401995292,24.629763620072403,0.0
COAIUSDT,-139.96134679975498,-3.172342553481185,1.1663689650934066,2172.671628820971,6058.0,-2.1626998961180255,-137.79864690363692,10.0
COCOSUSDT,40.25092699729032,-0.4140178049040346,0.33399812297724935,939.4698054372744,10999.0,-7.383599263260696,47.63452626055099,0.0
COHRUSDT,3.6331686520353945,0.006881595896336417,0.02673189820650427,67.90023744920747,335.0,0.0,3.6331686520353945,0.0
COINUSDT,29.359016369755274,-5.495345798625777,0.37718986026206913,950.1381512411253,4319.0,3.0336262687425988,26.325390101012665,0.0
COLLECTUSDT,-172.62530738738843,12.00101105441265,1.5226203074534201,2841.708458154894,4589.0,-6.983630508464145,-165.64167687892422,8.0
COMBOUSDT,85.41608327748884,0.9376797983786862,0.8681180661773172,2133.663807593298,22071.0,-0.0052901830909293235,85.42137346057947,3.0
COMMONUSDT,72.3126266352456,0.9178539089074352,0.19552493171626736,501.9242540914746,915.0,0.0,72.3126266352456,1.0
COMPUSDT,144.56839666272788,2.046092820244674,4.036370189598758,10660.41656123719,37691.0,18.968037118757643,125.60035954397256,5.0
COOKIEUSDT,1.527981720014719,-1.9148771771507287,0.5116306545507368,1362.0668233522213,11559.0,-19.844587927749895,21.37256964776461,2.0
COPPERUSDT,-0.2845619149638557,0.5079748161006911,0.0408855035240168,101.03489547246447,4199.0,0.28852300663653624,-0.5730849216003921,0.0
COSUSDT,55.38010022286138,-8.047570391602804,0.5514422507618364,1308.1032853425509,14896.0,-0.8723807538697551,56.25248097673116,4.0
COTIUSDT,-59.711338947118364,-4.211766627046029,2.580065417236391,6512.470355571009,33161.0,-15.173808262243268,-44.537530684874866,15.0
