,price,funding,cost,traded,hours_held,long_pnl,short_pnl,total,t24_med
USDCUSDT,-0.04825089253137768,-0.026409558340889906,0.43920665067587655,655.5323144416068,180.0,-0.04705768675573089,-0.0011932057756468013,-0.5138671015481442,3586883.017578125
GOOGLUSDT,-0.37348604884360753,-0.015045431266552521,0.07186180948758408,107.25643207102102,108.0,-0.37348604884360753,0.0,-0.4603932895977441,13200887.859375
ALPACAUSDT,-0.12394974791781599,0.05078789146902045,0.22682721235789874,338.5480781461175,24.0,0.0,-0.12394974791781599,-0.2999890688066943,10269968.765625
BATUSDT,11.602166290961438,2.4508603935398736,14.34644091011672,21412.598373308523,4896.0,-21.891007337047675,33.49317362800881,-0.29341422561540753,11393782.7890625
KMNOUSDT,-0.7680377108675156,1.1624968395269515,0.6714668449148344,1002.1893207684094,132.0,-0.7680377108675156,0.0,-0.27700771625539855,4100030.07421875
GRAMUSDT,-0.1267347738091351,0.003771264673935998,0.03371018248549219,50.31370520222716,12.0,0.0,-0.1267347738091351,-0.15667369162069128,11315646.3359375
NATGASUSDT,0.7947070008167031,-0.01990930352630299,0.8921455762479804,1331.5605615641498,156.0,0.6219476288047182,0.17275937201198502,-0.11734787895758036,19336055.90625
PUFFERUSDT,-2.660063912876552,2.887168956185097,0.34275674594282934,511.57723275049153,12.0,-2.660063912876552,0.0,-0.1156517026342847,1704271.6577148438
GLWUSDT,-0.03786528432287731,-0.016512083689346504,0.05762553933810884,86.00826766881917,36.0,0.0,-0.03786528432287731,-0.11200290735033266,10724413.2890625
SPYUSDT,0.03116093251703609,0.0162909925927149,0.10637498892001651,158.7686401791291,203.0,0.0873037450913536,-0.05614281257431749,-0.05892306381026552,15766267.734375
ARXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5866143.890625
ASMLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072143.2919921875
VFYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246038.0827636719
ZESTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277324.8828125
WMTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448736.2816772461
VRTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381740.0923461914
VSTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253861.14511108398
VTHOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513263.037109375
XBIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261689.01628112793
VUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333517.6846008301
OUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019703.6875
PANWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439705.9570007324
WENUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421097.7614746094
ASTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325879.5002441406
PDDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287862.8866882324
PAYPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543705.2205810547
ZMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479922.8927268982
ALLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151035.4494628906
PENGUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765957.9531555176
OPENAIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392319.49609375
ETHWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660528.802734375
ORDERUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520037.990234375
EWTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623491.2635383606
EWJUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733218.8569946289
ZRCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288441.7861328125
FIOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328223.03125
EWZUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226790.66950702667
ELSAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817491.671875
ANTHROPICUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011360.396484375
ACXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936043.8994140625
FLEXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379670.2927188873
FISUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632426.0234375
INTWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559583.345703125
HYUNDAIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642507.7272338867
IBMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724558.1635742188
LRCXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082162.9818115234
APPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770661.0622558594
AMATUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453768.189453125
ZHIPUUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29703584.840576172
XPDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983817.564453125
LLYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253454.619506836
ADBEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750912.3333587646
ACUUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606331.453125
LITEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31259126.896484375
KSTRUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373147.0373067856
KOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407879.6569213867
KUAISHOUUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394106.97803497314
LGELECTRONICSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313042.1778907776
IONQUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319691.10021972656
JPMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491371.2596588135
IRENUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768672.546875
IWMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296612.1948547363
LYTEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521745.92321777344
LUMIAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851135.1953125
HIMSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072693.7265014648
HK0700USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408015.298034668
CRWDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984064.1697998047
CRWVUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313726.384765625
COHRUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4141295.126953125
CRMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551620.6943664551
COSTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318017.6891555786
CRDOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090394.1791381836
COMMONUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3253453.8388671875
CIENUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535992.7833862305
RLSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258863.2978515625
TZAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326590.2049713135
SAMSUNGEMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587024.161728859
NETUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362291.7949523926
BRKBUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606503.8121337891
URNMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408785.2108001709
USARUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962718.2170410156
TERUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662959.0895385742
UNITREEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32779821.78125
KLACUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688140.5085449219
SLERFUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603792.24609375
SNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7593124.34375
SNOWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585649.234375
COPPERUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5961929.3056640625
HOLOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562897.0390625
HK1810USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757628.796875
SKHYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591739836.5
SKUUUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003730.7646484375
BSPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603060.9080810547
BXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601348.1447753906
CARVUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128608.283203125
SNXXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166377302.6875
SOFIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358601.91497039795
HPEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776185.8963012695
SHOPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161163.78050231934
TENCENTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779497.8685302734
TBTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99612.51266670227
TEMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180369.3448486328
TQQQUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162767.515625
TOWNSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764227.265625
TANSSIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848399.5
CATUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362867.0206298828
BOTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314631.97265625
BOBUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301967.9409179688
SKDDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661408.7268066406
MARAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243563.79711914062
UVXYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092959.4607772827
TXNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336514.50233078003
TURTLEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388023.3696289062
TTWOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320254.3211860657
UBERUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402886.3542022705
TMFUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381832.7891192436
KODEX200USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412614.8786621094
CXMTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692730.541015625
GIGADEVUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181324.935546875
GSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133290.92945671082
CSOPSAMSUNG2LUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024097.513671875
BBXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051819.3301391602
HDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367040.6617126465
GRVTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37323916.1875
GDXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703073.928894043
HANMIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242005.9418334961
FWDIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880942.2142333984
GMEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274626.24591064453
SMHUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414628.10122680664
GEVUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548303.2481775284
SMCIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468105.7852783203
SOXSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120032805.3125
RVVUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112439.9140625
SONYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282069.2770996094
SHAZUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212829.7045898438
MEITUANUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430349.06787109375
MEGAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837867.3984375
MBOXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772601.24609375
ZHONGJIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4363813.3232421875
XLEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248699.99954223633
ALABUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726714.5305175781
DMCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382639.4140625
FRAXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050560.955078125
SYSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336901.94140625
SXTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575785.0625
EBAYUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389837.23345947266
NOKUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7198795.509765625
MLNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748093.841796875
MRNAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8761607.591796875
MILKUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300867.072265625
NOWUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290365.6308288574
NFLXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209541.8720703125
NAVERUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209183.14666748047
MUUUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73740515.77539062
PYPLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253841.2286605835
RDDTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619155.6240768433
RAMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627270.3463134766
RIVNUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358072.3853111267
QNTXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542313.7280273438
GLMRUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9582242.171875
DATAIPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240496.013671875
CSCOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584490.6742248535
B3USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158658.7421875
HANAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111694.6259765625
CSOPSKHYNIX2LUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548065.6953125
CTRUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297929.7685546875
BLUEBIRDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017564.216796875
BITOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99075.60111045837
AZTECUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296892.3046875
AVGOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4863142.8525390625
OLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446902.2890625
NVOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444805.6552429199
42USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923330.4228515625
POPMARTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625855.1556396484
BNCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633179.34765625
BMNRUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5367612.828613281
MINIMAXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11638000.248291016
MIRAUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229842.240234375
DJTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607380.2946777344
FLNCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599557.7890625
DKNGUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353938.8650588989
DISUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320297.839263916
DOSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16006874.671875
DELLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814305.0205078125
REIUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661412.8125
ONDSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913684.0334472656
STXXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539487.99609375
SQQQUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5044724.474609375
STRCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577210.3737182617
SPCXUSDT,0.8126169726131278,0.15783844686698148,0.9558389004873168,1426.6252246079353,252.0,0.0,0.8126169726131278,0.014616518992792482,691030633.25
JSTUSDT,0.10441357560656325,-0.004656644559078426,0.02058622072565821,30.725702575609265,24.0,0.10441357560656325,0.0,0.07917071032182663,3032264.1015625
YALAUSDT,0.14772563831738061,0.02144484548687299,0.07868606124975278,117.44188246231758,12.0,0.0,0.14772563831738061,0.09048442255450082,5432615.427734375
CBRSUSDT,0.3289539508096252,-0.02967095355476372,0.17187653482779064,256.53214153401586,12.0,0.3289539508096252,0.0,0.12740646242707082,33970568.4765625
STPTUSDT,0.2704097349912706,-0.0844945097945999,0.043851202682349544,65.44955624231275,12.0,0.0,0.2704097349912706,0.14206402251432115,5540211.6484375
ZRXUSDT,9.707299476305918,1.2715456628657529,10.82576850797926,16157.863444745168,3972.0,90.64047198033785,-80.93317250403149,0.15307663119241077,13418513.078125
AMZNUSDT,0.5844314186995989,0.0,0.33662837699029474,502.4304134183503,84.0,0.5844314186995989,0.0,0.24780304170930417,6002624.1796875
SKYUSDT,0.3076112718704796,-0.0040812968658961255,0.03708707204272915,55.35383886974501,12.0,0.3076112718704796,0.0,0.2664429029618543,5310803.708984375
MMTUSDT,1.6316805719141128,-0.4825408023081518,0.7923719410427791,1182.6446881235506,384.0,-11.57879826641601,13.210478838330133,0.356767828563182,6078046.609375
PRLUSDT,1.0918219770885729,-0.4447480150470792,0.10588709075655987,158.04043396501476,48.0,0.0,1.0918219770885729,0.5411868712849337,5285738.654296875
PLAYUSDT,8.778244597742322,-5.835301096743934,2.391183169475537,3568.930103694832,336.0,-91.63743899545453,100.41568359319686,0.5517603315228512,5316418.017578125
FTTUSDT,1.8400842146400973,0.16135677185202035,1.389596589667911,2074.024760698375,156.0,-3.2311391908479137,5.07122340548801,0.6118443968242069,15548418.421875
CLANKERUSDT,0.8053615150026356,0.051904837198177275,0.2263419169734152,337.8237566767391,48.0,-1.064520744377011,1.8698822593796456,0.6309244352273977,1496525.982421875
CFGUSDT,0.8204659962748493,-0.001770175734772007,0.14908902920867195,222.52093911742077,36.0,0.8204659962748493,0.0,0.6696067913314053,6406059.8671875
DEEPUSDT,0.8589338336262851,0.4988287303482047,0.6321038779065832,943.438623741169,168.0,5.9151491087238375,-5.056215275097555,0.7256586860679065,4101525.3828125
KAITOUSDT,-1.4245994963528512,6.332809036676116,4.139162270521231,6177.854135106316,2808.0,-22.839424066213326,21.414824569860503,0.7690472698020336,24903291.546875
TSMUSDT,1.6064005946405508,-0.055322071041013034,0.7442595579358083,1110.8351610982215,72.0,1.6064005946405508,0.0,0.8068189656637296,6169589.4169921875
XAUTUSDT,1.5799200413921801,0.24766545256496475,0.9193522214982384,1372.16749477349,444.0,0.0,1.5799200413921801,0.9082332724589066,28278722.65625
QCOMUSDT,0.9843132228313903,0.006713243843617289,0.05216044137150629,77.85140503209894,12.0,0.0,0.9843132228313903,0.9388660253035013,6306246.698730469
BREVUSDT,0.8599133699248535,0.37978902441571455,0.22876011567912133,341.4330084763005,60.0,-2.686129732805713,3.546043102730567,1.0109422786614468,2580876.251953125
VOXELUSDT,3.304190100218077,-1.9705505464643929,0.2555032326961467,381.34810850171147,60.0,0.0,3.304190100218077,1.0781363210575376,5607994.3203125
HEMIUSDT,2.4113348675702038,-0.5308722798233918,0.7132398143117722,1064.5370362862266,348.0,-25.6517980133316,28.063132880901797,1.1672227734350398,5544075.2421875
QQQUSDT,2.5249837925962813,-0.12058777992282416,1.1245971918918856,1678.5032714804265,120.0,2.5249837925962813,0.0,1.2797988207815716,42761911.6875
TRUSTUSDT,1.4546810220360706,-0.057641646488019976,0.07889139260563278,117.74834717258625,12.0,0.0,1.4546810220360706,1.3181479829424179,1817816.3315429688
OMNIUSDT,3.195225433681804,-0.24757837123434628,1.5944072038073696,2379.712244488611,300.0,8.759488888169614,-5.564263454487811,1.3532398586400882,16655557.46875
PUNDIXUSDT,1.514921753454764,-0.06915516119049522,0.04955576394683524,73.96382678632125,12.0,0.0,1.514921753454764,1.3962108283174337,1396284.333984375
XPTUSDT,1.7354392028780825,0.17570976699332475,0.5120235573638849,764.2142647222163,240.0,0.0,1.7354392028780825,1.3991254125075223,7999353.65234375
COCOSUSDT,1.9264328181948345,-0.07428124801180645,0.3330385570755457,497.07247324708305,468.0,1.7391567544339734,0.18727606376086225,1.5191130131074824,55804526.21875
LIGHTUSDT,2.5922717731237928,0.5401513843165745,1.4570700403819585,2174.7314035551617,492.0,-23.64481685804854,26.23708863117235,1.6753531170584086,6628096.25390625
DOGSUSDT,2.808744114882225,0.6897771187779637,1.6402767574408896,2448.1742648371487,1428.0,-14.449293664450003,17.258037779332238,1.8582444762192991,12218633.625
GOATUSDT,3.70792429064782,0.12311482052694589,1.905367677128513,2843.832353923153,2424.0,-25.604095598243468,29.31201988889127,1.9256714340462529,13366359.828125
SUNUSDT,2.609791225882314,0.16193455413687108,0.7378034478215301,1101.1991758530296,108.0,6.258057451748866,-3.648266225866543,2.033922332197655,3134796.515625
SCRTUSDT,2.1138135271634795,0.19583540643239641,0.06361989950665513,94.95507389053006,24.0,2.1138135271634795,0.0,2.246029034089221,1643375.6015625
BULLAUSDT,1.7244586743190107,1.6152900275438782,0.9888869657344808,1475.95069512609,372.0,-7.966538610131449,9.690997284450466,2.350861736128408,3019742.125
DFUSDT,3.1298930625281587,0.08896461197523374,0.45854563561939954,684.3964710737307,60.0,0.0,3.1298930625281587,2.760312038883993,2408860.478515625
CETUSUSDT,3.00484434600824,0.013762432044507814,0.11412671687028918,170.3383833884913,36.0,0.0,3.00484434600824,2.904480061182459,5136749.4296875
BILLUSDT,3.4043008666465067,0.03657552545955845,0.28530294813774654,425.8252957279799,12.0,0.0,3.4043008666465067,3.1555734439683185,10274562.21875
SIGNUSDT,3.2030485142115173,0.006363930637019775,0.04874534570825327,72.75424732575115,252.0,3.2030485142115173,0.0,3.1606670991402837,4890441.1328125
STEEMUSDT,-3.1225354419808276,7.1194854576660305,0.8037209753424895,1199.5835452872977,276.0,-12.392347537427508,9.269812095446678,3.1932290403427133,2590524.255859375
