,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
ASRUSDT,-19.572553749694816,-3.489974777505997,1.091594514017323,2753.230907010625,936.0,-69.76635174829897,50.19379799860416,0.0
ASTERUSDT,36.93735661607744,2.074474199430844,1.3501335507461087,3878.3832276299177,2880.0,0.0,36.93735661607744,0.0
ASTRUSDT,12.747718242824261,2.360820409030123,3.1120447311391213,7974.1797227605875,3600.0,17.55517028053624,-4.807452037711862,0.0
ASTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAUSDT,131.14898466042672,1.2028982666695958,6.698823040043445,16998.55138823728,9024.0,26.12356069479756,105.02542396562815,0.0
ATHUSDT,70.47477642832901,-1.2685924012888374,1.5745407607449007,3908.714645186872,1272.0,-4.004157017374605,74.47893344570357,0.0
ATOMUSDT,-57.13417725976612,8.784335170828099,11.243804623969362,31076.39710379367,21744.0,-145.06175347755757,87.92757621779252,0.0
ATUSDT,167.1008640975625,-23.35213728598913,1.00257286715029,2503.5514202427185,1176.0,0.0,167.1008640975625,0.0
AUCTIONUSDT,68.49896387591139,-6.087807623756072,3.3570421081866524,8818.85192935272,3936.0,3.967168963359158,64.53179491255233,0.0
AUDIOUSDT,79.15422296262369,1.6983280388370303,7.170815184570041,18823.47741651691,8952.0,-34.505271981825025,113.65949494444897,0.0
AUSDT,23.30316320121174,-0.4003819084365507,0.6321364680167433,1602.298552056793,432.0,0.0,23.30316320121174,0.0
AVAAIUSDT,63.60732284528099,4.059654488717749,1.954635970180304,5002.942000065733,1968.0,-127.340497972159,190.94782081743983,0.0
AVAUSDT,-3.2349723169619358,-0.232516287030641,0.32468207537945076,837.555182983962,456.0,-2.227878200799606,-1.0070941161623272,0.0
AVAXUSDT,-176.61398254232262,3.2367129379278428,10.898225228577703,31795.14345410726,19632.0,-76.17077720325679,-100.44320533906604,0.0
AVGOUSDT,1.8260147333003,0.33163445921413354,0.9354584743335289,2415.591766172299,576.0,-4.266360660878467,6.092375394178762,0.0
AVNTUSDT,-59.57179069025322,-62.18860636557253,1.8281472135996495,4885.245308607899,2568.0,29.146153404956898,-88.71794409521007,0.0
AWEUSDT,-11.64697800512444,-7.252212870618262,0.7509102265182287,1924.6095283676823,768.0,8.61466414147831,-20.261642146602746,0.0
AXLUSDT,71.0094420364704,-6.733146307665496,2.20012100969982,5763.264533658557,2304.0,-3.5614256998908287,74.57086773636118,0.0
AXSUSDT,-39.99846310063991,37.727498185929434,11.579303658051195,32123.543570386,18600.0,63.82726634609574,-103.8257294467358,0.0
AXTIUSDT,63.503745199304376,0.23561598942659132,0.3126753765129678,736.1847416151568,384.0,0.0,63.503745199304376,0.0
AZTECUSDT,52.37682858199564,-4.452481977541911,0.496443764001139,1251.943504245101,432.0,0.0,52.37682858199564,0.0
